name,terminology,code,term
hrt,BNF,0604011L0BKABAN,Femoston 2/20mg_Tab
hrt,BNF,0604011L0BKACAP,Femoston 1/10mg_Tab
hrt,BNF,0604011L0BKADBD,Femoston-conti_Tab 1mg/5mg
hrt,BNF,0604011L0BKAEBL,Femoston-conti_Tab 0.5mg/2.5mg
hrt,BNF,0604011L0BLAAAQ,Femapak 80_(8 Patch/14 Tab)
hrt,BNF,0604011L0BLABAU,Femapak 40_(8 Patch/14 Tab)
hrt,BNF,0604011L0BMAAAR,Climesse_Tab
hrt,BNF,0604011L0BNAAAS,Divina_Tab
hrt,BNF,0604011L0BPAAAT,Elleste Duet_Tab 2mg
hrt,BNF,0604011L0BPABAW,Elleste Duet_Tab 1mg
hrt,BNF,0604011L0BPACAK,Elleste Duet Conti_Tab
hrt,BNF,0604011L0BRAABA,Kliovance_Tab
hrt,BNF,0604011L0BSAAAI,Adgyn Combi_Tab
hrt,BNF,0604011L0BTAABE,Indivina_Tab 1mg/2.5mg
hrt,BNF,0604011L0BTABBF,Indivina_Tab 1mg/5mg
hrt,BNF,0604011L0BTACBG,Indivina_Tab 2mg/5mg
hrt,BNF,0604011L0BUAABH,Novofem_C/Pk Tab
hrt,BNF,0604011L0BVAABI,FemSeven Sequi_Patch
hrt,BNF,0604011L0BWAABJ,FemSeven Conti_Patch
hrt,BNF,0604011L0BXAAAK,FemTab Continuous_Tab
hrt,BNF,0604011L0BYAAAF,FemTab Sequi_Tab
hrt,BNF,0604011L0BZAABK,Angeliq_Tab 1mg/2mg
hrt,BNF,0604011L0CBAAA0,Clinorette_Tab
hrt,BNF,0604011L0CCAABM,Bijuve 1mg/100mg capsules
hrt,BNF,0604011M0AAAAAA,Estriol_Tab 250mcg
hrt,BNF,0604011M0AAABAB,Estriol_Tab 1mg
hrt,BNF,0604011M0BBAAAA,Ovestin_Tab 250mcg
hrt,BNF,0604011M0BBABAB,Ovestin_Tab 1mg
hrt,BNF,0604011N0AAAAAA,Gppe Tab_Climen
hrt,BNF,0604011N0BBAAAA,Climen_Tab
hrt,BNF,0604011P0AAABAB,Oestro Conj_Tab 625mcg
hrt,BNF,0604011P0AAACAC,Oestro Conj_Tab 1.25mg
hrt,BNF,0604011P0AAADAD,Oestro Conj_Tab 2.5mg
hrt,BNF,0604011P0AAAEAE,Oestrogen_Cap 625mcg
hrt,BNF,0604011P0AAAFAF,Oestro Conj_Tab 300mcg
hrt,BNF,0604011P0BBAAAB,Premarin_Tab 625mcg
hrt,BNF,0604011P0BBABAC,Premarin_Tab 1.25mg
hrt,BNF,0604011P0BBACAD,Premarin_Tab 2.5mg
hrt,BNF,0604011P0BBADAF,Premarin_Tab 300mcg (Import)
hrt,BNF,0604011P0BBAEAC,Premarin_Tab 1.25mg C/F
hrt,BNF,0604011P0BBAFAB,Premarin_Tab 625mcg C/F
hrt,BNF,0604011P0BBAGAF,Premarin_Tab 300mcg
hrt,BNF,0604011Q0AAAAAA,Conj Oestro/Norgestrel_Tab 625mcg/500mcg
hrt,BNF,0604011Q0AAABAB,Conj Oestro/Norgestrel_Tab 1.25mg/500mcg
hrt,BNF,0604011Q0AAACAC,Conj Oestro/Norgestrel_Tab 625mcg/150mcg
hrt,BNF,0604011Q0AAADAD,Conj Oestro/Norgestrel_Tab 1.25mg/150mcg
hrt,BNF,0604011Q0AAAEAE,Conj Oestro/Medroxyprog_Tab 625mcg/5mg
hrt,BNF,0604011Q0AAAFAF,Gppe Tab_Premique Cycle (Old)
hrt,BNF,0604011Q0AAAGAG,Gppe Tab_Premique Cycle
hrt,BNF,0604011Q0AAAHAH,Conj Oestro/Medroxyprog_Tab 300mcg/1.5mg
hrt,BNF,0604011Q0BBAAAA,Prempak_C/Pk Tab 625mcg/500mcg
hrt,BNF,0604011Q0BBABAB,Prempak_C/Pk Tab 1.25mg/500mcg
hrt,BNF,0604011Q0BBACAC,Prempak-C_C/Pk Tab 625mcg/150mcg
hrt,BNF,0604011Q0BBADAD,Prempak-C_C/Pk Tab 1.25mg/150mcg
hrt,BNF,0604011Q0BCAAAE,Premique_Tab (Old)
hrt,BNF,0604011Q0BCABAF,Premique Cycle_Tab (Old)
hrt,BNF,0604011Q0BCACAG,Premique Cycle_Tab 0.625mg/10mg
hrt,BNF,0604011Q0BCADAE,Premique_Tab 0.625mg/5mg
hrt,BNF,0604011Q0BCAEAH,Premique_Low D Tab 0.3mg/1.5mg
hrt,BNF,0604011R0AAAAAA,Estropipate_Tab 1.5mg
hrt,BNF,0604011R0BBAAAA,Harmogen_Tab 1.5mg
hrt,BNF,0604011S0AAAAAA,Gppe Tab_Improvera
hrt,BNF,0604011S0BBAAAA,Improvera_Tab
hrt,BNF,0604011T0AAAAAA,Estradiol/Estriol_Tab 2mg/500mcg
hrt,BNF,0604011T0AAABAB,Estradiol/Estriol_Cap 0.25mg/1mg
hrt,BNF,0604011T0BBAAAA,Bi-Oestrogen_Tab
hrt,BNF,0604011T0BCAAAB,Apothec_Bi-Est Cap 1.25mg
hrt,BNF,0604011U0AAAAAA,Quinestradol_Cap 250mcg
hrt,BNF,0604011U0AAABAB,Quinestradol_Cap 1mg
hrt,BNF,0604011U0BBAAAA,Pentovis_Cap 250mcg
hrt,BNF,0604011U0BCAAAB,Colpovis_Cap 1mg
hrt,BNF,0604011W0AAAAAA,Quinestrol_Tab 4mg
hrt,BNF,0604011W0BBAAAA,Estrovis_Tab 4mg
hrt,BNF,0604011X0AAAAAA,Raloxifene HCl_Tab 60mg
hrt,BNF,0604011X0BBAAAA,Evista_Tab 60mg
hrt,BNF,0604011X0BCAAAA,Optruma_Tab 60mg
hrt,BNF,0604011X0BDAAAA,Razylan_Tab 60mg
hrt,BNF,0604011X0BEAAAA,Ostiral_Tab 60mg
hrt,BNF,0604011X0BFAAAA,Evirex_Tab 60mg
hrt,BNF,0604011Y0AAAAAA,Tibolone_Tab 2.5mg
hrt,BNF,0604011Y0AAABAB,Tibolone_Tab 2.5mg                   @gn
hrt,BNF,0604011Y0BBAAAA,Livial_Tab 2.5mg
hrt,BNF,0604011Z0AAAAAA,Est Oestro/Methyltest_Tab 625mcg/1.25mg
hrt,BNF,0604011Z0BBAAAA,Estratest HS_Tab
pregnancy,SNOMED,1.0231E+13,In-vitro fertilization pregnancy (finding)
pregnancy,SNOMED,10562009,Malignant hypertension complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,1.06281E+14,Pre-existing diabetes mellitus in mother complicating childbirth (disorder)
pregnancy,SNOMED,10742121000119104,Asthma in mother complicating childbirth (disorder)
pregnancy,SNOMED,10745291000119103,Malignant neoplastic disease in mother complicating childbirth (disorder)
pregnancy,SNOMED,10746341000119109,Acquired immune deficiency syndrome complicating childbirth (disorder)
pregnancy,SNOMED,10749871000119100,Malignant neoplastic disease in pregnancy (disorder)
pregnancy,SNOMED,10752641000119102,Eclampsia with pre-existing hypertension in childbirth (disorder)
pregnancy,SNOMED,10753491000119101,Gestational diabetes mellitus in childbirth (disorder)
pregnancy,SNOMED,10754881000119104,Diabetes mellitus in mother complicating childbirth (disorder)
pregnancy,SNOMED,10755671000119100,Human immunodeficiency virus in mother complicating childbirth (disorder)
pregnancy,SNOMED,10757401000119104,Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth (disorder)
pregnancy,SNOMED,10757441000119102,Pre-existing hypertensive heart disease in mother complicating childbirth (disorder)
pregnancy,SNOMED,10757481000119107,Pre-existing hypertensive heart and chronic kidney disease in mother complicating pregnancy (disorder)
pregnancy,SNOMED,10759031000119106,Pre-existing hypertensive heart disease in mother complicating pregnancy (disorder)
pregnancy,SNOMED,10759351000119103,Sickle cell anemia in mother complicating childbirth (disorder)
pregnancy,SNOMED,10809101000119109,Hypothyroidism in childbirth (disorder)
pregnancy,SNOMED,1109951000000101,Pregnancy insufficiently advanced for reliable antenatal screening (finding)
pregnancy,SNOMED,1109971000000105,Pregnancy too advanced for reliable antenatal screening (finding)
pregnancy,SNOMED,1.18781E+14,Pre-existing hypertensive chronic kidney disease in mother complicating pregnancy (disorder)
pregnancy,SNOMED,1.34781E+14,High risk pregnancy due to recurrent miscarriage (finding)
pregnancy,SNOMED,1474004,Hypertensive heart AND renal disease complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,16356006,Multiple pregnancy (disorder)
pregnancy,SNOMED,169488004,Contraceptive intrauterine device failure - pregnant (finding)
pregnancy,SNOMED,169501005,"Pregnant, diaphragm failure (finding)"
pregnancy,SNOMED,169508004,"Pregnant, sheath failure (finding)"
pregnancy,SNOMED,169560008,Pregnant - urine test confirms (finding)
pregnancy,SNOMED,169561007,Pregnant - blood test confirms (finding)
pregnancy,SNOMED,169562000,Pregnant - vaginal examination confirms (finding)
pregnancy,SNOMED,169563005,Pregnant - on history (finding)
pregnancy,SNOMED,169564004,Pregnant - on abdominal palpation (finding)
pregnancy,SNOMED,169565003,Pregnant - planned (finding)
pregnancy,SNOMED,169566002,Pregnant - unplanned - wanted (finding)
pregnancy,SNOMED,171054004,Pregnancy diet education (procedure)
pregnancy,SNOMED,171055003,Pregnancy smoking education (procedure)
pregnancy,SNOMED,171057006,Pregnancy alcohol education (procedure)
pregnancy,SNOMED,18416000,Essential hypertension complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,198942000,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium (disorder)"
pregnancy,SNOMED,198944004,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)"
pregnancy,SNOMED,198945003,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication (disorder)"
pregnancy,SNOMED,198946002,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)"
pregnancy,SNOMED,198947006,"Benign essential hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)"
pregnancy,SNOMED,198949009,"Renal hypertension complicating pregnancy, childbirth and the puerperium (disorder)"
pregnancy,SNOMED,198951008,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered (disorder)"
pregnancy,SNOMED,198952001,"Renal hypertension complicating pregnancy, childbirth and the puerperium - delivered with postnatal complication (disorder)"
pregnancy,SNOMED,198953006,"Renal hypertension complicating pregnancy, childbirth and the puerperium - not delivered (disorder)"
pregnancy,SNOMED,198954000,"Renal hypertension complicating pregnancy, childbirth and the puerperium with postnatal complication (disorder)"
pregnancy,SNOMED,199005000,"Pre-existing hypertension complicating pregnancy, childbirth and puerperium (disorder)"
pregnancy,SNOMED,199006004,"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium (disorder)"
pregnancy,SNOMED,199007008,"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium (disorder)"
pregnancy,SNOMED,199008003,"Pre-existing secondary hypertension complicating pregnancy, childbirth and puerperium (disorder)"
pregnancy,SNOMED,199223000,"Diabetes mellitus during pregnancy, childbirth and the puerperium (disorder)"
pregnancy,SNOMED,199225007,Diabetes mellitus during pregnancy - baby delivered (disorder)
pregnancy,SNOMED,199227004,Diabetes mellitus during pregnancy - baby not yet delivered (disorder)
pregnancy,SNOMED,20753005,Hypertensive heart disease complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,22966008,Hypertensive heart AND renal disease complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,23717007,Benign essential hypertension complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,237227006,Congenital heart disease in pregnancy (disorder)
pregnancy,SNOMED,237238006,Pregnancy with uncertain dates (finding)
pregnancy,SNOMED,237239003,Low risk pregnancy (finding)
pregnancy,SNOMED,237627000,Pregnancy and type 2 diabetes mellitus (disorder)
pregnancy,SNOMED,240154002,Idiopathic osteoporosis in pregnancy (disorder)
pregnancy,SNOMED,26078007,Hypertension secondary to renal disease complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,276367008,Wanted pregnancy (finding)
pregnancy,SNOMED,29259002,Malignant hypertension complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,314204000,Early stage of pregnancy (finding)
pregnancy,SNOMED,34694006,Pre-existing hypertension complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,37618003,Chronic hypertension complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,4.0801E+13,Gestational diabetes mellitus complicating pregnancy (disorder)
pregnancy,SNOMED,413567003,Aplastic anemia associated with pregnancy (disorder)
pregnancy,SNOMED,428165003,Hypothyroidism in pregnancy (disorder)
pregnancy,SNOMED,439311009,Intends to continue pregnancy (finding)
pregnancy,SNOMED,444661007,High risk pregnancy due to history of preterm labor (finding)
pregnancy,SNOMED,449345000,Smoked before confirmation of pregnancy (finding)
pregnancy,SNOMED,449368009,Stopped smoking during pregnancy (finding)
pregnancy,SNOMED,449369001,Stopped smoking before pregnancy (finding)
pregnancy,SNOMED,459166009,Dichorionic diamniotic twin pregnancy (disorder)
pregnancy,SNOMED,459167000,Monochorionic twin pregnancy (disorder)
pregnancy,SNOMED,459168005,Monochorionic diamniotic twin pregnancy (disorder)
pregnancy,SNOMED,459171002,Monochorionic monoamniotic twin pregnancy (disorder)
pregnancy,SNOMED,47200007,High risk pregnancy (finding)
pregnancy,SNOMED,48552006,Hypertension secondary to renal disease complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,5.26961E+14,Pregnancy advice for patients with epilepsy (procedure)
pregnancy,SNOMED,5.27041E+14,Pregnancy advice for patients with epilepsy not indicated (situation)
pregnancy,SNOMED,5.27131E+14,Pregnancy advice for patients with epilepsy declined (situation)
pregnancy,SNOMED,59733002,Hypertensive heart disease complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,60810003,Quadruplet pregnancy (disorder)
pregnancy,SNOMED,609563008,Pre-existing diabetes mellitus in pregnancy (disorder)
pregnancy,SNOMED,609564002,Pre-existing type 1 diabetes mellitus in pregnancy (disorder)
pregnancy,SNOMED,609566000,Pregnancy and type 1 diabetes mellitus (disorder)
pregnancy,SNOMED,609567009,Pre-existing type 2 diabetes mellitus in pregnancy (disorder)
pregnancy,SNOMED,64254006,Triplet pregnancy (disorder)
pregnancy,SNOMED,65147003,Twin pregnancy (disorder)
pregnancy,SNOMED,65402008,Pre-existing hypertension complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,713575004,Dizygotic twin pregnancy (disorder)
pregnancy,SNOMED,713576003,Monozygotic twin pregnancy (disorder)
pregnancy,SNOMED,71874008,Benign essential hypertension complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,721166000,Human immunodeficiency virus complicating pregnancy childbirth and the puerperium (disorder)
pregnancy,SNOMED,7.2301E+13,Asthma in pregnancy (disorder)
pregnancy,SNOMED,76751001,"Diabetes mellitus in mother complicating pregnancy, childbirth AND/OR puerperium (disorder)"
pregnancy,SNOMED,77386006,Pregnant (finding)
pregnancy,SNOMED,78808002,Essential hypertension complicating AND/OR reason for care during pregnancy (disorder)
pregnancy,SNOMED,80997009,Quintuplet pregnancy (disorder)
pregnancy,SNOMED,8218002,Chronic hypertension complicating AND/OR reason for care during childbirth (disorder)
pregnancy,SNOMED,8.66641E+14,Pertussis vaccination in pregnancy declined (situation)
pregnancy,SNOMED,88144003,Removal of ectopic interstitial uterine pregnancy requiring total hysterectomy (procedure)
pregnancy,SNOMED,91923005,Acquired immunodeficiency syndrome virus infection associated with pregnancy (disorder)
pregnancy,SNOMED,91948008,Asymptomatic human immunodeficiency virus infection in pregnancy (disorder)
pregnancy,SNOMED,9.56951E+14,Pertussis vaccination in pregnancy (procedure)
pregnancy,SNOMED,9.56971E+14,Pertussis vaccination in pregnancy given by other healthcare provider (finding)
prostate_cancer,SNOMED,126906006,Neoplasm of prostate
prostate_cancer,SNOMED,176106009,Radical cystoprostatourethrectomy
prostate_cancer,SNOMED,176261008,Radical prostatectomy without pelvic node excision
prostate_cancer,SNOMED,176262001,Radical prostatectomy with pelvic node sampling
prostate_cancer,SNOMED,176263006,Radical prostatectomy with pelvic lymphadenectomy
prostate_cancer,SNOMED,369775001,Gleason Score 2-4: Well differentiated
prostate_cancer,SNOMED,369777009,Gleason Score 8-10: Poorly differentiated
prostate_cancer,SNOMED,385377005,Gleason grade finding for prostatic cancer (finding)
prostate_cancer,SNOMED,394932008,Gleason prostate grade 5-7 (medium) (finding)
prostate_cancer,SNOMED,399068003,Malignant tumor of prostate (disorder)
prostate_cancer,SNOMED,428262008,History of malignant neoplasm of prostate (situation)
prostate_cancer,SNOMED,81232004,Radical cystoprostatectomy
